id,startup_id,vc_id,round_type,amount,date,valuation,lead_investor
investment_1882,startup_698,vc_28,Seed,5344100,2019-07-20,64129208,False
investment_1883,startup_699,vc_23,Series A,4951349,2025-04-30,74270240,True
investment_1884,startup_699,vc_102,Series C,4951349,2025-04-30,74270240,False
investment_1885,startup_699,vc_81,Series C,4951349,2025-04-30,148540480,False
investment_1886,startup_699,vc_53,Seed,269920,2024-05-25,7287840,True
investment_1887,startup_699,vc_39,Series A,269920,2024-05-25,9717120,False
investment_1888,startup_699,vc_8,Series C,269920,2024-05-25,3239040,False
investment_1889,startup_699,vc_117,Series C,15769935,2021-10-07,520407866,True
investment_1890,startup_699,vc_24,Series C,15769935,2021-10-07,520407866,False
investment_1891,startup_699,vc_135,Seed,15769935,2021-10-07,378478448,False
investment_1892,startup_699,vc_40,Series A,9924306,2015-06-11,357275016,True
investment_1893,startup_699,vc_134,Series B,9924306,2015-06-11,148864590,False
investment_1894,startup_699,vc_61,Seed,9924306,2015-06-11,267956262,False
investment_1895,startup_700,vc_111,Series C,10755901,2021-09-30,193606218,True
investment_1896,startup_700,vc_15,Series C,10755901,2021-09-30,150582614,False
investment_1897,startup_701,vc_144,Series A,6133154,2017-04-20,55198386,True
investment_1898,startup_702,vc_133,Series B,17766262,2020-07-17,177662620,True
investment_1899,startup_703,vc_57,Series B,34180698,2017-11-30,307626282,True
investment_1900,startup_703,vc_14,Series A,937798,2017-07-31,22507160,True
investment_1901,startup_703,vc_61,Seed,937798,2017-07-31,14066975,False
investment_1902,startup_703,vc_26,Series A,937798,2017-07-31,19693765,False
investment_1903,startup_703,vc_113,Seed,49972817,2017-08-12,449755353,True
investment_1904,startup_704,vc_13,Series C,8541296,2024-11-17,102495552,True
investment_1905,startup_704,vc_1,Series A,8541296,2024-11-17,170825920,False
investment_1906,startup_704,vc_79,Seed,396207,2024-12-27,8716565,True
investment_1907,startup_704,vc_78,Seed,396207,2024-12-27,7924150,False
investment_1908,startup_705,vc_83,Seed,39887768,2023-02-23,398877680,True
investment_1909,startup_705,vc_128,Series A,9496710,2021-07-04,142450650,True
investment_1910,startup_705,vc_140,Series C,9496710,2021-07-04,113960520,False
investment_1911,startup_705,vc_7,Pre-seed,9496710,2021-07-04,313391430,False
investment_1912,startup_707,vc_79,Pre-seed,8918908,2017-03-30,160540344,True
investment_1913,startup_707,vc_98,Seed,8918908,2017-03-30,71351264,False
investment_1914,startup_707,vc_58,Series C,16173455,2017-08-23,291122199,True
investment_1915,startup_707,vc_66,Series C,16173455,2017-08-23,161734555,False
investment_1916,startup_708,vc_147,Series A,30424314,2018-01-10,304243140,True
investment_1917,startup_709,vc_4,Series B,4628686,2015-08-29,37029488,True
investment_1918,startup_709,vc_26,Series B,42172640,2019-03-05,337381120,True
investment_1919,startup_709,vc_127,Seed,22722272,2016-11-04,272667270,True
investment_1920,startup_709,vc_125,Series A,22722272,2016-11-04,454445450,False
investment_1921,startup_710,vc_129,Series A,256619,2021-07-14,3079428,True
investment_1922,startup_710,vc_135,Seed,256619,2021-07-14,5132380,False
investment_1923,startup_710,vc_49,Series A,7310608,2023-02-28,263181888,True
investment_1924,startup_710,vc_36,Series A,7310608,2023-02-28,197386416,False
investment_1925,startup_710,vc_33,Series B,7310608,2023-02-28,219318240,False
investment_1926,startup_711,vc_8,Series B,1073356,2020-08-01,12880272,True
investment_1927,startup_711,vc_92,Series A,12996746,2014-10-16,311921904,True
investment_1928,startup_711,vc_46,Series B,12996746,2014-10-16,181954444,False
investment_1929,startup_712,vc_78,Series B,8367186,2014-05-22,125507800,True
investment_1930,startup_712,vc_144,Pre-seed,8367186,2014-05-22,225914040,False
investment_1931,startup_712,vc_85,Series B,8367186,2014-05-22,301218720,False
investment_1932,startup_713,vc_80,Seed,5611081,2025-03-23,22444324,True
investment_1933,startup_713,vc_114,Series A,4113550,2022-04-19,90498100,True
investment_1934,startup_713,vc_13,Series B,4113550,2022-04-19,49362600,False
investment_1935,startup_714,vc_84,Series C,14214088,2024-11-28,383780385,True
investment_1936,startup_714,vc_62,Series C,14214088,2024-11-28,426422650,False
investment_1937,startup_714,vc_25,Series B,14214088,2024-11-28,426422650,False
investment_1938,startup_715,vc_36,Series C,10961206,2021-09-05,394603440,True
investment_1939,startup_715,vc_141,Seed,10961206,2021-09-05,263068960,False
investment_1940,startup_715,vc_97,Seed,10961206,2021-09-05,263068960,False
investment_1941,startup_715,vc_124,Seed,2781917,2020-07-20,61202185,True
investment_1942,startup_715,vc_127,Seed,2781917,2020-07-20,22255340,False
investment_1943,startup_715,vc_42,Series A,24282101,2021-04-29,339949421,True
investment_1944,startup_715,vc_134,Series B,24282101,2021-04-29,485642030,False
investment_1945,startup_716,vc_93,Series C,2818428,2017-10-29,25365852,True
investment_1946,startup_717,vc_83,Series C,26184311,2013-05-10,235658799,True
investment_1947,startup_717,vc_27,Pre-seed,46508501,2012-01-19,279051006,True
investment_1948,startup_719,vc_32,Series A,2346442,2020-03-26,42235956,True
investment_1949,startup_719,vc_126,Series B,2346442,2020-03-26,46928840,False
investment_1950,startup_719,vc_129,Seed,16020817,2023-09-06,384499620,True
investment_1951,startup_719,vc_103,Series A,16020817,2023-09-06,256333080,False
investment_1952,startup_722,vc_125,Series C,8284437,2017-03-24,99413250,True
investment_1953,startup_722,vc_22,Series B,8284437,2017-03-24,132551000,False
investment_1954,startup_722,vc_146,Series A,6979896,2025-03-20,146577816,True
investment_1955,startup_722,vc_70,Series A,6979896,2025-03-20,146577816,False
investment_1956,startup_722,vc_95,Seed,6979896,2025-03-20,83758752,False
investment_1957,startup_723,vc_114,Seed,477508,2021-01-21,11460192,True
investment_1958,startup_723,vc_89,Series A,477508,2021-01-21,15757764,False
investment_1959,startup_723,vc_108,Pre-seed,477508,2021-01-21,10027668,False
investment_1960,startup_723,vc_148,Series A,11998792,2019-09-18,431956512,True
investment_1961,startup_723,vc_27,Series A,11998792,2019-09-18,179981880,False
investment_1962,startup_723,vc_76,Pre-seed,11998792,2019-09-18,359963760,False
investment_1963,startup_726,vc_90,Series C,25370822,2015-01-29,279079042,True
investment_1964,startup_726,vc_145,Series B,4149301,2020-05-02,20746505,True
investment_1965,startup_728,vc_114,Series A,6568532,2019-10-05,157644768,True
investment_1966,startup_728,vc_46,Pre-seed,6568532,2019-10-05,52548256,False
investment_1967,startup_728,vc_16,Series B,9236488,2025-03-11,166256790,True
investment_1968,startup_728,vc_90,Series C,9236488,2025-03-11,166256790,False
investment_1969,startup_728,vc_119,Pre-seed,9236488,2025-03-11,332513580,False
investment_1970,startup_729,vc_80,Series A,4661992,2016-02-10,153845736,True
investment_1971,startup_729,vc_49,Pre-seed,4661992,2016-02-10,153845736,False
investment_1972,startup_729,vc_29,Series B,4661992,2016-02-10,69929880,False
investment_1973,startup_730,vc_148,Series A,18221979,2018-01-22,255107706,True
investment_1974,startup_730,vc_93,Series C,18221979,2018-01-22,327995622,False
investment_1975,startup_731,vc_64,Series B,19139261,2025-05-18,191392610,True
investment_1976,startup_731,vc_20,Pre-seed,19139261,2025-05-18,191392610,False
investment_1977,startup_731,vc_132,Seed,6408699,2025-05-02,76904392,True
investment_1978,startup_731,vc_61,Pre-seed,6408699,2025-05-02,115356588,False
investment_1979,startup_731,vc_76,Seed,6408699,2025-05-02,230713176,False
investment_1980,startup_731,vc_55,Seed,21399950,2025-05-27,256799400,True
investment_1981,startup_735,vc_49,Series A,328904,2022-02-14,8880408,True
investment_1982,startup_735,vc_86,Seed,328904,2022-02-14,5920272,False
investment_1983,startup_735,vc_82,Series B,328904,2022-02-14,4933560,False
investment_1984,startup_736,vc_52,Pre-seed,4689550,2019-09-16,56274600,True
investment_1985,startup_736,vc_30,Series A,4689550,2019-09-16,126617850,False
investment_1986,startup_736,vc_145,Seed,4689550,2019-09-16,98480550,False
investment_1987,startup_739,vc_11,Series B,13696913,2024-11-01,164362956,True
investment_1988,startup_739,vc_128,Series B,13696913,2024-11-01,493088868,False
investment_1989,startup_739,vc_57,Series A,13696913,2024-11-01,164362956,False
investment_1990,startup_739,vc_62,Pre-seed,28410194,2024-11-29,284101940,True
investment_1991,startup_740,vc_34,Seed,3452634,2024-09-27,62147418,True
investment_1992,startup_740,vc_58,Series B,3452634,2024-09-27,51789515,False
investment_1993,startup_740,vc_52,Seed,3452634,2024-09-27,113936933,False
investment_1994,startup_742,vc_41,Series A,14503993,2023-07-18,290079860,True
investment_1995,startup_742,vc_4,Series A,14503993,2023-07-18,232063888,False
investment_1996,startup_742,vc_74,Seed,4967312,2025-03-29,34771184,True
investment_1997,startup_742,vc_71,Series B,7354670,2023-07-21,132384060,True
investment_1998,startup_742,vc_33,Series B,7354670,2023-07-21,242704110,False
investment_1999,startup_742,vc_122,Series A,7354670,2023-07-21,110320050,False
investment_2000,startup_743,vc_18,Series A,8396120,2018-06-19,67168960,True
investment_2001,startup_743,vc_72,Series C,8396120,2018-06-19,83961200,False
investment_2002,startup_743,vc_77,Pre-seed,5101478,2019-08-17,91826613,True
investment_2003,startup_743,vc_135,Series C,5101478,2019-08-17,122435484,False
investment_2004,startup_743,vc_102,Series B,18753475,2025-05-06,262548650,True
investment_2005,startup_743,vc_18,Seed,18753475,2025-05-06,225041700,False
investment_2006,startup_744,vc_44,Series C,36886828,2023-09-20,258207796,True
investment_2007,startup_745,vc_8,Series A,17714924,2022-07-09,194864164,True
investment_2008,startup_746,vc_83,Series A,20661680,2020-11-12,413233600,True
investment_2009,startup_746,vc_127,Series C,20661680,2020-11-12,289263520,False
investment_2010,startup_746,vc_40,Series A,19094153,2012-10-02,381883060,True
investment_2011,startup_746,vc_142,Series B,19094153,2012-10-02,381883060,False
investment_2012,startup_748,vc_10,Series A,2975059,2021-03-01,89251780,True
investment_2013,startup_748,vc_128,Series C,2975059,2021-03-01,107102136,False
investment_2014,startup_748,vc_58,Seed,2975059,2021-03-01,107102136,False
investment_2015,startup_749,vc_7,Series B,25371272,2021-10-05,304455264,True
investment_2016,startup_751,vc_24,Series C,23140272,2014-12-08,555366528,True
investment_2017,startup_751,vc_109,Series B,23140272,2014-12-08,416524896,False
investment_2018,startup_751,vc_142,Series A,4742010,2015-09-04,37936080,True
investment_2019,startup_752,vc_11,Series B,2646650,2022-10-23,21173200,True
investment_2020,startup_752,vc_69,Seed,13217059,2025-03-08,317209432,True
investment_2021,startup_752,vc_37,Pre-seed,13217059,2025-03-08,198255895,False
investment_2022,startup_752,vc_108,Series C,13217059,2025-03-08,436162969,False
investment_2023,startup_753,vc_113,Seed,14982416,2020-05-08,89894496,True
investment_2024,startup_754,vc_73,Series B,44418133,2021-12-17,533017596,True
investment_2025,startup_754,vc_1,Series B,13343374,2017-06-23,93403618,True
investment_2026,startup_755,vc_2,Series C,19718677,2024-09-24,197186770,True
investment_2027,startup_755,vc_142,Pre-seed,3127066,2023-05-19,31270665,True
investment_2028,startup_755,vc_69,Seed,3127066,2023-05-19,68795463,False
investment_2029,startup_755,vc_121,Series B,1590406,2025-01-06,19084876,True
investment_2030,startup_755,vc_100,Seed,1590406,2025-01-06,57254628,False
investment_2031,startup_755,vc_119,Pre-seed,1590406,2025-01-06,23856095,False
investment_2032,startup_756,vc_146,Pre-seed,9212530,2024-02-08,193463137,True
investment_2033,startup_756,vc_51,Series B,9212530,2024-02-08,138187955,False
investment_2034,startup_756,vc_134,Series A,9212530,2024-02-08,193463137,False
investment_2035,startup_756,vc_112,Pre-seed,17357676,2025-05-20,121503732,True
investment_2036,startup_757,vc_75,Seed,15077931,2023-06-21,150779310,True
investment_2037,startup_760,vc_115,Pre-seed,2384440,2024-12-19,64379889,True
investment_2038,startup_760,vc_149,Series C,2384440,2024-12-19,64379889,False
investment_2039,startup_760,vc_101,Seed,2384440,2024-12-19,85839852,False
investment_2040,startup_760,vc_7,Series B,9528502,2025-03-11,171513045,True
investment_2041,startup_760,vc_73,Series B,9528502,2025-03-11,114342030,False
investment_2042,startup_761,vc_35,Pre-seed,15826668,2024-08-23,427320036,True
investment_2043,startup_761,vc_117,Series C,15826668,2024-08-23,474800040,False
investment_2044,startup_761,vc_116,Pre-seed,15826668,2024-08-23,569760048,False
investment_2045,startup_762,vc_26,Series A,42784536,2021-09-06,513414432,True
investment_2046,startup_762,vc_83,Seed,12045768,2025-02-10,216823824,True
investment_2047,startup_762,vc_87,Seed,12045768,2025-02-10,168640752,False
investment_2048,startup_762,vc_81,Pre-seed,10771099,2022-08-20,161566495,True
investment_2049,startup_762,vc_140,Pre-seed,10771099,2022-08-20,161566495,False
investment_2050,startup_762,vc_124,Series C,10771099,2022-08-20,290819691,False
investment_2051,startup_762,vc_78,Pre-seed,6331418,2016-07-14,50651344,True
investment_2052,startup_763,vc_66,Pre-seed,4866283,2023-06-27,68127962,True
investment_2053,startup_763,vc_79,Series C,4866283,2023-06-27,48662830,False
investment_2054,startup_763,vc_128,Pre-seed,8740439,2017-04-30,314655816,True
investment_2055,startup_763,vc_119,Series B,8740439,2017-04-30,104885272,False
investment_2056,startup_763,vc_115,Series C,8740439,2017-04-30,262213180,False
investment_2057,startup_763,vc_133,Series C,16315277,2021-01-13,195783324,True
investment_2058,startup_763,vc_39,Series A,16315277,2021-01-13,195783324,False
investment_2059,startup_765,vc_78,Seed,516054,2017-05-15,10321090,True
investment_2060,startup_765,vc_125,Series C,516054,2017-05-15,6192654,False
investment_2061,startup_766,vc_82,Series B,15145516,2025-01-03,272619294,True
investment_2062,startup_766,vc_51,Series B,15145516,2025-01-03,545238588,False
investment_2063,startup_766,vc_23,Pre-seed,15145516,2025-01-03,408928941,False
investment_2064,startup_766,vc_96,Series A,1252756,2021-04-05,22549620,True
investment_2065,startup_766,vc_68,Pre-seed,1252756,2021-04-05,26307890,False
investment_2066,startup_766,vc_45,Series A,1252756,2021-04-05,18791350,False
investment_2067,startup_766,vc_124,Series B,11418074,2023-06-16,137016892,True
investment_2068,startup_766,vc_134,Series B,11418074,2023-06-16,308288007,False
investment_2069,startup_766,vc_145,Series B,11418074,2023-06-16,274033784,False
investment_2070,startup_767,vc_3,Pre-seed,9787654,2019-04-30,234903704,True
investment_2071,startup_767,vc_38,Seed,9787654,2019-04-30,146814815,False
investment_2072,startup_767,vc_108,Seed,9787654,2019-04-30,117451852,False
investment_2073,startup_767,vc_85,Seed,3802705,2025-03-15,114081150,True
investment_2074,startup_767,vc_89,Seed,3802705,2025-03-15,125489265,False
investment_2075,startup_767,vc_29,Pre-seed,3802705,2025-03-15,136897380,False
investment_2076,startup_767,vc_126,Pre-seed,37170090,2022-01-13,260190630,True
investment_2077,startup_768,vc_96,Series B,18478199,2022-10-31,184781990,True
investment_2078,startup_768,vc_110,Seed,18478199,2022-10-31,406520378,False
investment_2079,startup_771,vc_74,Series C,1927159,2024-07-20,19271595,True
investment_2080,startup_771,vc_106,Pre-seed,1927159,2024-07-20,30834552,False
investment_2081,startup_771,vc_34,Pre-seed,17046808,2023-07-26,170468080,True
investment_2082,startup_771,vc_90,Series C,17046808,2023-07-26,375029776,False
investment_2083,startup_772,vc_143,Pre-seed,14066743,2022-10-12,506402760,True
investment_2084,startup_772,vc_48,Series C,14066743,2022-10-12,422002300,False
investment_2085,startup_772,vc_76,Series A,14066743,2022-10-12,464202530,False
investment_2086,startup_773,vc_138,Series A,49708242,2019-02-26,546790662,True
investment_2087,startup_773,vc_33,Series C,11512556,2023-12-04,414452028,True
investment_2088,startup_773,vc_138,Seed,11512556,2023-12-04,379914359,False
investment_2089,startup_773,vc_22,Series B,11512556,2023-12-04,345376690,False
investment_2090,startup_774,vc_50,Pre-seed,13833847,2022-11-01,373513887,True
investment_2091,startup_774,vc_20,Pre-seed,13833847,2022-11-01,332012344,False
investment_2092,startup_774,vc_54,Seed,13833847,2022-11-01,373513887,False
investment_2093,startup_775,vc_129,Pre-seed,13950908,2023-06-23,292969075,True
investment_2094,startup_775,vc_72,Seed,13950908,2023-06-23,460379975,False
investment_2095,startup_775,vc_37,Series C,13950908,2023-06-23,376674525,False
investment_2096,startup_777,vc_3,Series A,19786712,2024-10-31,237440544,True
investment_2097,startup_777,vc_143,Series A,19786712,2024-10-31,316587392,False
investment_2098,startup_777,vc_99,Seed,5957238,2024-12-28,107230293,True
investment_2099,startup_777,vc_8,Series B,5957238,2024-12-28,131059247,False
investment_2100,startup_777,vc_121,Series C,20610890,2024-09-21,206108905,True
investment_2101,startup_777,vc_123,Seed,20610890,2024-09-21,206108905,False
investment_2102,startup_778,vc_128,Seed,6289064,2024-04-11,207539134,True
investment_2103,startup_778,vc_50,Series A,6289064,2024-04-11,207539134,False
investment_2104,startup_778,vc_120,Series C,6289064,2024-04-11,132070358,False
investment_2105,startup_778,vc_95,Series B,1934274,2024-03-02,9671370,True
investment_2106,startup_778,vc_129,Series A,38425679,2022-09-08,153702716,True
investment_2107,startup_779,vc_110,Seed,24998167,2023-07-14,349974338,True
investment_2108,startup_779,vc_58,Pre-seed,24998167,2023-07-14,349974338,False
investment_2109,startup_779,vc_33,Seed,43711972,2024-10-04,305983804,True
investment_2110,startup_780,vc_69,Pre-seed,22110810,2024-08-29,221108100,True
investment_2111,startup_780,vc_17,Seed,22110810,2024-08-29,486437820,False
investment_2112,startup_781,vc_37,Seed,33098607,2024-12-04,198591642,True
investment_2113,startup_781,vc_102,Series C,8041523,2024-10-16,64332184,True
investment_2114,startup_781,vc_145,Series B,8041523,2024-10-16,176913506,False
investment_2115,startup_782,vc_49,Pre-seed,40535456,2023-10-03,486425472,True
investment_2116,startup_783,vc_112,Pre-seed,49581796,2015-09-20,198327184,True
investment_2117,startup_784,vc_135,Series A,8709124,2023-04-16,139345992,True
investment_2118,startup_784,vc_71,Pre-seed,8709124,2023-04-16,139345992,False
investment_2119,startup_785,vc_16,Seed,47247678,2021-08-29,377981424,True
investment_2120,startup_785,vc_34,Seed,4278923,2020-04-13,64183850,True
investment_2121,startup_785,vc_42,Series C,4278923,2020-04-13,154041240,False
investment_2122,startup_785,vc_8,Series A,4278923,2020-04-13,89857390,False
investment_2123,startup_786,vc_32,Series A,1202416,2017-03-24,26453163,True
investment_2124,startup_786,vc_42,Seed,1202416,2017-03-24,21643497,False
investment_2125,startup_786,vc_94,Seed,7043787,2024-11-01,140875740,True
investment_2126,startup_786,vc_103,Series C,7043787,2024-11-01,154963314,False
investment_2127,startup_786,vc_89,Series B,36693926,2021-12-14,256857482,True
investment_2128,startup_787,vc_26,Series B,7286147,2023-08-15,153009087,True
investment_2129,startup_787,vc_56,Series C,7286147,2023-08-15,153009087,False
investment_2130,startup_787,vc_68,Seed,7286147,2023-08-15,196725969,False
investment_2131,startup_787,vc_57,Pre-seed,38406986,2024-07-30,230441916,True
investment_2132,startup_789,vc_3,Pre-seed,36259763,2024-03-14,326337867,True
investment_2133,startup_789,vc_9,Series A,20757663,2025-01-06,207576630,True
investment_2134,startup_789,vc_0,Series C,20757663,2025-01-06,207576630,False
investment_2135,startup_790,vc_19,Pre-seed,2360887,2021-01-20,35413305,True
investment_2136,startup_790,vc_66,Seed,2360887,2021-01-20,77909271,False
investment_2137,startup_790,vc_4,Pre-seed,2360887,2021-01-20,70826610,False
investment_2138,startup_790,vc_123,Seed,47327554,2021-06-25,567930648,True
investment_2139,startup_791,vc_145,Series A,9773712,2022-03-28,117284544,True
investment_2140,startup_791,vc_8,Series C,9773712,2022-03-28,117284544,False
investment_2141,startup_791,vc_41,Seed,9773712,2022-03-28,351853632,False
investment_2142,startup_791,vc_107,Series B,4934875,2025-05-03,118437000,True
investment_2143,startup_791,vc_42,Seed,4934875,2025-05-03,103632375,False
investment_2144,startup_791,vc_15,Series B,4934875,2025-05-03,162850875,False
investment_2145,startup_792,vc_135,Series B,44510670,2024-05-24,356085360,True
investment_2146,startup_792,vc_0,Seed,12968606,2022-07-06,311246552,True
investment_2147,startup_792,vc_35,Seed,12968606,2022-07-06,233434914,False
investment_2148,startup_792,vc_61,Pre-seed,12968606,2022-07-06,155623276,False
investment_2149,startup_793,vc_97,Seed,20524432,2025-04-07,164195456,True
investment_2150,startup_793,vc_56,Pre-seed,4019459,2018-01-17,96467032,True
investment_2151,startup_793,vc_62,Seed,4019459,2018-01-17,120583790,False
investment_2152,startup_793,vc_110,Seed,4019459,2018-01-17,72350274,False
investment_2153,startup_793,vc_89,Series A,17428689,2018-12-20,139429516,True
investment_2154,startup_793,vc_135,Series C,17428689,2018-12-20,174286895,False
investment_2155,startup_793,vc_130,Pre-seed,24187293,2023-05-15,145123758,True
investment_2156,startup_794,vc_22,Series A,15824972,2018-12-22,253199552,True
investment_2157,startup_794,vc_101,Series A,15824972,2018-12-22,221549608,False
investment_2158,startup_797,vc_92,Series B,30336391,2020-03-19,242691128,True
investment_2159,startup_797,vc_126,Series B,22179644,2016-08-06,443592890,True
investment_2160,startup_797,vc_114,Pre-seed,22179644,2016-08-06,532311468,False
investment_2161,startup_798,vc_95,Seed,31705144,2013-04-06,126820576,True
investment_2162,startup_798,vc_139,Series B,11385788,2023-05-22,91086308,True
investment_2163,startup_798,vc_94,Series B,11385788,2023-05-22,182172616,False
investment_2164,startup_798,vc_95,Series C,10594333,2023-10-23,286047000,True
investment_2165,startup_798,vc_106,Series C,10594333,2023-10-23,127132000,False
investment_2166,startup_798,vc_107,Series C,10594333,2023-10-23,254264000,False
investment_2167,startup_798,vc_61,Seed,2555729,2018-01-19,84339068,True
investment_2168,startup_798,vc_94,Series A,2555729,2018-01-19,53670316,False
investment_2169,startup_798,vc_1,Seed,2555729,2018-01-19,38335940,False
investment_2170,startup_799,vc_29,Series B,49990508,2019-11-02,349933556,True
